estimated_value,final_contract_value,number_of_bidders,is_specialized_for_tender,historical_win_rate,previous_tenders,previous_wins,vendor_a_bid,vendor_b_bid,vendor_c_bid,bid_similarity_percent,a_won_comparable_tenders,b_c_repeatedly_participated,comparable_tenders,average_comparable_price,current_price_vs_comparable_percent,network_relationship_strength,shared_tenders,regional_price_variation,market_price_increase,price_dev_unexplained,price_dev_explained_by_market,winrate_unexplained,bid_similarity_unexplained,department_Public Works Department,department_Rural Development Department,department_Urban Development Department,department_Water Resources Department,category_Consulting,category_Equipment Supply,category_Healthcare,category_IT Services,category_Infrastructure,category_Road construction,location_Belagavi,location_Bengaluru,location_Davangere,location_Hubballi,location_Mangaluru,location_Mysuru,location_Shivamogga,location_Tumakuru,location_Udupi,vendor_specialization_Consulting,vendor_specialization_Equipment Supply,vendor_specialization_Healthcare,vendor_specialization_IT Services,vendor_specialization_Infrastructure,investigation_priority
21152953.56,20406433.18,6,0,41.38,29,12,20406433.18,21433531.45,21473002.94,96.31,12,0,28,19449540.14,4.92,0.251,4,6.44,9.49,4.92,2.33454,41.38,96.31,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45.3
58401773.04,52067280.25,10,0,36.67,60,22,52067280.25,54417003.67,54509149.71,97.78,15,0,13,53031522.91,-1.82,1.0,20,4.49,2.84,-1.82,-0.25844,36.67,97.78,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,95.97
20179557.9,19237457.61,3,1,26.47,68,18,19237457.61,19325173.87,21151902.99,95.82,1,0,14,21402455.48,-10.12,0.106,2,10.51,12.94,-0.0,-6.5476399999999995,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15.39
65818479.07,67006064.28,4,0,37.04,27,10,67006064.28,67305830.37,68795437.66,97.63,5,0,12,65816363.46,1.81,0.138,0,2.2,11.75,1.81,1.0633750000000002,37.04,97.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,34.41
83934628.93,84017272.81,8,0,70.65,92,65,84017272.81,86376174.22,88320225.19,97.81,5,1,9,89135925.99,-5.74,0.472,9,2.87,0.77,-5.74,-0.22099,70.65,97.81,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,81.39
18678820.0,20255796.81,4,0,62.9,62,39,20255796.81,20287009.66,20420529.06,97.2,7,0,22,18641333.78,8.66,0.206,2,6.69,11.71,8.66,5.07043,62.9,97.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,51.22
39945649.57,39580407.83,7,1,62.5,56,35,39580407.83,39612428.5,40815996.38,97.38,6,0,7,36894090.53,7.28,0.677,11,9.15,1.42,0.0,0.51688,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,48.63
6980830.0,6527215.28,6,0,57.63,59,34,6527215.28,6558213.17,6592602.2,97.63,12,0,19,6926606.39,-5.77,0.867,16,3.57,4.5,-5.77,-1.29825,57.63,97.63,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91.52
228376674.87,207603283.15,7,0,45.1,51,23,207603283.15,209472885.18,211008974.09,97.78,1,0,19,217420658.96,-4.52,0.416,7,8.43,1.71,-4.52,-0.3864599999999999,45.1,97.78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,58.22
148720664.1,143263033.69,4,0,67.74,62,42,143263033.69,144442101.68,148495167.57,98.02,14,0,19,152417871.53,-6.01,0.714,12,6.18,2.89,-6.01,-0.868445,67.74,98.02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,85.46
30391748.29,28808077.17,7,0,61.54,13,8,28808077.17,29485447.32,30466049.24,97.64,2,1,21,30560677.01,-5.73,0.09,0,4.17,0.05,-5.73,-0.014325000000000001,61.54,97.64,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,49.51
63035119.41,62772873.49,7,1,52.63,19,10,62772873.49,62799521.04,63695725.66,98.99,4,0,12,66965656.82,-6.26,0.883,15,8.52,10.23,-0.0,-3.2019900000000003,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,40.07
74149140.07,65300207.43,9,0,36.36,11,4,65300207.43,67350620.09,67479514.81,96.57,1,0,18,70682360.01,-7.61,0.763,14,11.14,2.78,-7.61,-1.05779,36.36,96.57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,71.39
60025535.27,55678636.16,7,0,47.06,34,16,55678636.16,57031222.68,57046621.78,96.68,0,0,25,56555419.64,-1.55,0.63,12,9.54,1.5,-1.55,-0.11624999999999999,47.06,96.68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,71.18
260661521.22,272547974.52,8,1,70.97,31,22,272547974.52,273613369.04,275055763.85,97.71,9,0,20,281395063.17,-3.14,0.123,2,5.58,12.89,-0.0,-2.0237300000000005,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.26
36664129.81,34502674.71,3,0,46.15,78,36,34502674.71,35865018.83,37758349.17,96.83,3,0,20,35796388.29,-3.61,1.0,18,2.62,9.18,-3.61,-1.6569899999999997,46.15,96.83,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,84.73
277212264.5,282733887.46,4,0,67.01,97,65,282733887.46,286629288.49,297546433.02,92.08,15,0,11,281777188.68,0.34,0.051,0,2.52,14.99,0.34,0.25483000000000006,67.01,92.08,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,33.64
45426909.97,48248280.51,6,0,50.0,68,34,48248280.51,49053380.57,49886764.53,97.62,13,0,15,47358620.56,1.88,0.951,17,4.03,2.45,1.88,0.2303,50.0,97.62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,98.5
42517465.36,41864030.23,4,0,55.32,47,26,41864030.23,42648889.87,43679103.16,97.39,15,1,13,43625188.11,-4.04,0.587,10,4.87,8.17,-4.04,-1.65034,55.32,97.39,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.75
31418469.09,30597269.15,7,0,71.43,28,20,30597269.15,30758048.18,30963800.74,98.1,1,1,21,29242878.11,4.63,0.412,7,2.2,11.8,4.63,2.7317000000000005,71.43,98.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.35
320954580.82,331854208.91,10,0,48.89,45,22,331854208.91,333639175.26,337426655.78,96.71,14,0,12,331926323.21,-0.02,1.0,20,7.19,4.98,-0.02,-0.004980000000000001,48.89,96.71,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91.02
180825202.71,177333016.03,6,0,22.22,18,4,177333016.03,178837537.02,186617914.39,96.9,3,1,10,172771343.2,2.64,0.628,10,2.1,14.0,2.64,1.8479999999999999,22.22,96.9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57.11
58172664.48,53189696.5,9,0,32.76,58,19,53189696.5,53251407.62,54070432.47,96.37,9,0,5,61808663.36,-13.94,0.074,0,1.26,7.64,-13.94,-5.32508,32.76,96.37,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33.37
35494081.14,36582697.38,10,0,57.14,7,4,36582697.38,36727079.79,36775476.34,97.35,1,1,5,34236854.36,6.85,0.736,12,4.65,1.11,6.85,0.38017500000000004,57.14,97.35,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,95.54
71236362.25,71952636.19,6,0,45.68,81,37,71952636.19,74248333.82,75052063.18,97.0,6,0,28,75929010.02,-5.24,0.236,2,10.44,12.26,-5.24,-3.21212,45.68,97.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34.36
86808070.6,76964166.33,7,0,56.96,79,45,76964166.33,77037748.32,78076295.47,97.62,13,0,15,92254507.66,-16.57,0.721,14,8.66,1.95,-16.57,-1.615575,56.96,97.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,81.96
116638238.93,122641075.03,5,0,75.0,32,24,122641075.03,122857370.43,123570732.04,98.24,4,1,12,118298203.79,3.67,0.569,11,2.7,0.05,3.67,0.009175,75.0,98.24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,97.13
14493447.88,13747889.3,7,0,67.16,67,45,13747889.3,13795767.08,14142017.0,96.64,4,0,28,13595333.87,1.12,0.392,7,2.22,10.92,1.12,0.6115200000000001,67.16,96.64,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,59.73
54483510.11,52942024.26,3,0,41.46,41,17,52942024.26,55533464.94,55989417.49,97.71,11,0,17,57526411.99,-7.97,0.42,7,2.9,14.17,-7.97,-5.646745,41.46,97.71,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,45.6
85393183.4,83663565.06,9,0,55.81,43,24,83663565.06,84107244.38,84131216.69,95.97,14,0,5,91685545.22,-8.75,0.229,2,7.69,1.83,-8.75,-0.800625,55.81,95.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,49.15
43309572.71,44852535.81,10,0,58.82,51,30,44852535.81,45375458.39,45389175.71,96.51,11,0,17,45349298.93,-1.1,0.634,10,10.5,7.24,-1.1,-0.3982,58.82,96.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,63.97
41149514.06,37610509.49,10,0,43.18,88,38,37610509.49,37765076.65,38601503.46,97.44,10,0,8,39614791.95,-5.06,0.177,3,7.85,11.39,-5.06,-2.8816699999999997,43.18,97.44,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35.34
18480669.41,16538406.54,9,0,54.84,62,34,16538406.54,16658345.52,16677518.58,96.11,0,0,29,19842040.31,-16.65,0.146,1,9.01,10.63,-16.65,-8.849475,54.84,96.11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35.78
86311627.91,81221728.04,5,0,50.0,34,17,81221728.04,82027180.91,85519293.98,96.84,12,0,16,83734417.64,-3.0,0.668,12,2.46,3.22,-3.0,-0.483,50.0,96.84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,78.9
34193366.94,35052837.86,10,0,78.57,70,55,35052837.86,35191638.57,35938454.01,96.45,1,0,21,35202124.46,-0.42,0.706,14,4.08,14.56,-0.42,-0.30576,78.57,96.45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,70.83
67160604.31,60056755.26,8,0,55.56,9,5,60056755.26,62272121.07,62558001.03,97.42,2,0,8,67937301.88,-11.6,0.364,7,11.67,14.27,-11.6,-8.2766,55.56,97.42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,42.71
33677965.51,32940886.64,9,1,55.56,99,55,32940886.64,32990591.69,34365030.35,95.73,5,0,17,32389814.96,1.7,0.002,0,6.7,7.56,0.0,0.6426,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19.98
43348924.18,41100288.11,4,0,58.43,89,52,41100288.11,42567376.82,42602968.62,97.51,3,0,23,43873405.76,-6.32,0.418,7,6.11,12.97,-6.32,-4.098520000000001,58.43,97.51,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50.64
44652414.18,41816585.09,6,0,74.67,75,56,41816585.09,42647335.36,44776628.65,96.23,1,0,22,42810460.41,-2.32,0.694,12,11.99,12.03,-2.32,-1.3954799999999998,74.67,96.23,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,63.85
149235462.98,155071231.59,3,0,68.42,57,39,155071231.59,158462529.41,163676443.19,98.07,13,0,13,137154637.86,13.06,0.982,19,9.04,0.64,13.06,0.41792,68.42,98.07,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,100.0
49608997.2,52249918.64,5,0,34.29,35,12,52249918.64,52360519.18,52514272.66,98.56,12,0,19,46853232.44,11.52,0.93,18,8.6,6.82,11.52,3.9283200000000003,34.29,98.56,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92.0
18842737.73,17853652.21,7,0,59.26,27,16,17853652.21,18357465.55,18911466.37,96.99,9,0,29,19447083.35,-8.19,0.745,12,7.9,13.27,-8.19,-5.4340649999999995,59.26,96.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,62.45
38635004.09,40237155.59,6,1,45.24,42,19,40237155.59,41015065.67,42723954.65,95.27,15,0,25,41711068.13,-3.53,0.746,13,8.45,5.74,-0.0,-1.01311,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,38.09
127048251.71,130426958.89,5,0,60.0,50,30,130426958.89,133802822.16,140268550.72,96.36,14,1,10,131378090.99,-0.72,0.84,15,6.73,12.3,-0.72,-0.44279999999999997,60.0,96.36,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,70.82
44284158.78,46949857.83,7,0,81.32,91,74,46949857.83,47157462.45,47219534.42,97.51,3,0,20,42144378.72,11.4,0.984,17,5.31,10.6,11.4,6.042000000000001,81.32,97.51,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,100.0
147129572.32,146263439.96,10,0,77.0,100,77,146263439.96,147421050.92,148036887.85,96.08,8,1,24,152735534.94,-4.24,0.969,18,3.11,9.64,-4.24,-2.04368,77.0,96.08,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,93.72
38805592.71,35349401.23,8,1,76.0,50,38,35349401.23,35860989.86,36029175.64,96.27,8,0,5,35323662.01,0.07,0.491,8,11.21,0.41,0.0,0.0014349999999999999,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40.25
26464621.17,27297078.85,3,0,40.0,5,2,27297078.85,28637005.68,29572798.51,97.18,1,0,15,28425626.77,-3.97,0.617,11,8.78,10.48,-3.97,-2.08028,40.0,97.18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,55.08
37361887.08,37599074.89,6,0,55.36,56,31,37599074.89,37766666.98,38133268.92,96.43,10,0,6,36347864.88,3.44,0.215,2,10.22,7.7,3.44,1.3244,55.36,96.43,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45.0
36588624.6,34505793.29,5,0,31.25,16,5,34505793.29,34604717.11,35101180.94,99.03,2,0,28,36752746.62,-6.11,0.233,3,10.99,2.27,-6.11,-0.693485,31.25,99.03,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,43.22
78193267.01,71148002.22,7,0,54.44,90,49,71148002.22,71179976.04,74154388.17,97.27,4,0,18,83565340.08,-14.86,0.573,9,2.27,8.74,-14.86,-6.4938199999999995,54.44,97.27,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,65.18
118908965.43,118125674.97,3,1,72.92,96,70,118125674.97,119364822.25,122576853.21,98.58,1,0,18,124509883.05,-5.13,0.847,14,7.43,12.31,-0.0,-3.157515,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41.16
46699355.07,44786425.3,7,0,62.96,27,17,44786425.3,45074954.97,47031245.37,97.42,15,0,12,43047229.44,4.04,1.0,19,3.39,3.29,4.04,0.6645800000000001,62.96,97.42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,100.0
27436925.98,25317565.25,9,0,46.39,97,45,25317565.25,25346920.18,25748903.36,96.88,0,0,12,27577970.14,-8.2,0.65,10,2.32,13.71,-8.2,-5.621099999999999,46.39,96.88,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,57.46
31987430.03,34170825.55,10,0,40.91,22,9,34170825.55,34688598.58,34743355.77,97.41,1,0,6,34411240.82,-0.7,0.681,12,9.29,7.22,-0.7,-0.2527,40.91,97.41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,62.69
28969263.08,27145347.99,3,0,39.47,38,15,27145347.99,27758341.83,29257087.51,97.14,11,0,12,28695176.92,-5.4,0.696,12,11.88,0.06,-5.4,-0.016200000000000003,39.47,97.14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,70.23
49804188.53,46887247.12,10,0,38.54,96,37,46887247.12,47303989.98,47536866.23,98.06,4,0,13,50329440.31,-6.84,0.126,1,3.32,7.13,-6.84,-2.4384599999999996,38.54,98.06,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,36.87
38630663.67,39019181.56,5,0,11.11,18,2,39019181.56,40542956.61,40858111.52,97.98,1,0,22,41593277.27,-6.19,0.279,3,2.95,7.88,-6.19,-2.4388600000000005,11.11,97.98,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,43.74
64070241.19,60352154.98,3,0,87.23,47,41,60352154.98,61174596.1,63844440.46,97.78,8,0,16,58495080.49,3.17,1.0,19,2.69,11.61,3.17,1.840185,87.23,97.78,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100.0
9286503.08,8279535.59,7,1,45.95,37,17,8279535.59,8346009.43,8595407.68,97.86,2,0,26,8771394.39,-5.61,1.0,20,3.65,9.56,-0.0,-2.6815800000000003,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,47.09
25078669.52,25900041.37,6,1,75.86,29,22,25900041.37,26462553.59,26793462.51,97.74,11,0,27,25132140.74,3.06,0.186,3,3.01,7.03,0.0,1.07559,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,32.96
18539240.01,18822211.89,4,0,41.46,41,17,18822211.89,19915468.34,21009478.04,94.66,14,0,25,18900475.98,-0.41,0.964,19,5.54,12.0,-0.41,-0.24599999999999997,41.46,94.66,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,72.86
17097836.24,18329674.86,5,0,47.73,88,42,18329674.86,18735563.8,19054398.6,98.5,8,0,15,17920583.92,2.28,1.0,20,10.74,14.49,2.28,1.6518599999999999,47.73,98.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,70.64
32700619.76,33571496.58,6,0,62.5,32,20,33571496.58,33789187.97,34309315.92,95.0,15,0,10,30578417.96,9.79,0.903,16,1.66,11.87,9.79,5.810364999999999,62.5,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,91.02
245248678.31,237000637.52,10,0,48.84,43,21,237000637.52,240426933.8,242607801.59,97.73,14,0,12,225808224.79,4.96,0.537,8,10.52,13.36,4.96,3.31328,48.84,97.73,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52.62
44176180.25,40588171.23,4,0,74.67,75,56,40588171.23,43023811.74,43191277.13,97.54,15,0,20,39862561.96,1.82,0.52,8,8.58,2.45,1.82,0.22295000000000004,74.67,97.54,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,76.55
25509226.32,23167832.05,7,0,62.5,40,25,23167832.05,23175982.8,23771547.24,97.71,5,0,7,27302647.64,-15.14,1.0,20,3.02,11.93,-15.14,-9.03101,62.5,97.71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,87.26
106248633.49,106584494.06,4,0,58.24,91,53,106584494.06,107638144.34,110955409.52,97.83,8,0,5,113203217.84,-5.85,0.749,14,1.61,9.12,-5.85,-2.6675999999999997,58.24,97.83,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,78.68
126057342.17,116923454.11,10,0,72.73,66,48,116923454.11,117136683.31,118372605.78,96.57,11,0,29,135589139.5,-13.77,1.0,20,3.76,1.9,-13.77,-1.30815,72.73,96.57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0
52580470.87,56800582.49,4,1,49.46,93,46,56800582.49,57126326.58,57714716.43,99.28,9,0,26,53455316.12,6.26,0.41,7,11.46,0.79,0.0,0.24727,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36.89
44182729.5,42436391.56,8,0,54.32,81,44,42436391.56,42542621.95,42819761.46,96.0,14,0,14,41576857.54,2.07,0.372,6,5.39,12.17,2.07,1.259595,54.32,96.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,49.82
54402193.06,48030454.2,4,0,38.04,92,35,48030454.2,48415921.86,49633773.32,97.49,7,0,10,55597461.57,-13.61,0.987,19,7.61,1.12,-13.61,-0.7621600000000001,38.04,97.49,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,93.09
18459966.38,16754688.46,6,1,44.09,93,41,16754688.46,17018573.95,17649019.14,97.43,12,0,7,16649905.03,0.63,0.426,6,11.84,5.39,0.0,0.16978499999999996,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27.68
56868226.17,51920352.3,4,0,63.04,46,29,51920352.3,53319780.61,54513130.37,97.72,5,0,24,52595933.19,-1.28,0.297,5,6.94,1.1,-1.28,-0.0704,63.04,97.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,61.31
26862435.56,23704208.64,6,0,47.83,23,11,23704208.64,24353515.88,24571589.11,97.04,9,0,23,27210068.59,-12.88,0.697,12,3.11,3.35,-12.88,-2.1574000000000004,47.83,97.04,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,78.19
16987136.31,16881330.9,9,0,62.5,24,15,16881330.9,16973508.32,17135334.41,97.68,1,1,5,16403517.53,2.91,0.787,14,7.56,13.58,2.91,1.9758900000000001,62.5,97.68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,69.58
116501269.06,114079695.91,5,0,39.53,43,17,114079695.91,117453249.83,125027807.54,93.77,14,1,28,124767878.14,-8.57,0.52,8,10.54,11.97,-8.57,-5.129145,39.53,93.77,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.33
48157950.8,46257723.55,6,0,67.74,62,42,46257723.55,47359854.38,48862002.96,96.87,3,0,17,46294299.57,-0.08,0.374,5,7.86,5.29,-0.08,-0.02116,67.74,96.87,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,59.1
68454120.0,68312226.67,10,0,46.46,99,46,68312226.67,71083961.65,71312935.88,97.03,15,0,14,62673580.28,9.0,0.347,5,11.68,5.34,9.0,2.403,46.46,97.03,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,57.11
70127375.05,64579219.52,7,0,55.56,9,5,64579219.52,65435098.18,66006110.98,97.1,4,0,5,75241028.16,-14.17,1.0,20,10.35,6.39,-14.17,-4.527315,55.56,97.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,86.81
70323801.43,64406909.86,10,0,58.97,78,46,64406909.86,64585113.46,64779101.86,94.82,6,0,11,72718575.66,-11.43,0.3,5,5.1,3.05,-11.43,-1.743075,58.97,94.82,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,56.75
31020465.83,31818714.11,3,0,56.25,16,9,31818714.11,33065467.92,33447591.69,98.05,0,1,8,31265390.66,1.77,0.334,4,2.05,1.35,1.77,0.11947500000000001,56.25,98.05,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,64.9
66093359.21,63628519.25,6,0,56.86,51,29,63628519.25,65723138.85,65757548.61,96.33,11,0,23,63774188.79,-0.23,0.991,17,9.47,9.07,-0.23,-0.10430500000000001,56.86,96.33,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,79.13
70211552.3,70365054.78,7,0,65.62,64,42,70365054.78,70586068.99,73562186.96,96.29,4,0,11,71385448.42,-1.43,0.517,8,3.89,2.36,-1.43,-0.16873999999999997,65.62,96.29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,74.55
35889157.6,35186086.21,10,0,42.5,80,34,35186086.21,35408362.56,35956211.25,97.01,11,0,25,36504861.12,-3.61,0.884,17,11.89,13.13,-3.61,-2.369965,42.5,97.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,61.87
31746422.21,31602300.25,10,0,62.75,51,32,31602300.25,31776575.56,33070216.95,97.61,13,0,29,32611218.28,-3.09,0.281,5,8.71,4.74,-3.09,-0.73233,62.75,97.61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,54.57
16217208.27,15580467.69,10,0,34.85,66,23,15580467.69,16434464.86,16555994.53,97.32,6,1,10,14806653.24,5.23,0.906,16,8.09,10.14,5.23,2.6516100000000002,34.85,97.32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,75.35
11636100.54,11999869.64,6,0,72.73,11,8,11999869.64,12044127.32,12100291.98,98.11,1,0,27,12120443.89,-0.99,0.511,10,6.29,7.61,-0.99,-0.376695,72.73,98.11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70.13
44896375.83,42222166.39,4,0,26.67,30,8,42222166.39,42763906.86,42819745.37,98.87,1,0,6,43372781.0,-2.65,1.0,20,1.32,0.66,-2.65,-0.08745,26.67,98.87,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100.0
214665805.91,218231608.47,7,0,54.55,66,36,218231608.47,220347168.2,222771074.52,96.74,12,0,14,204880926.39,6.52,0.731,14,3.56,9.96,6.52,3.24696,54.55,96.74,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,79.85
58793385.35,55588124.5,10,0,61.29,31,19,55588124.5,57134762.72,57224913.31,97.58,15,0,28,61519746.56,-9.64,0.11,2,6.55,4.83,-9.64,-2.3280600000000002,61.29,97.58,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,46.26
